"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"55","ec:1.2.4.1","gene","rn:R03270",406,457,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01040 / sao:SAOUHSC_01041",3831,"irreversible","sao","00620",0,1,0.184903846153846,2,55,0.604395604395604,0.004,1,0.4259441267476,3,2,7,14,0.228208875814997,0.00765852994297323,"NHNB"
"62","ec:4.1.1.49","gene","rn:R00341",221,193,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01910",3835,"reversible","sao","00620",0,1,0,4,3,0.5,0.00549450549450549,2,9.48892154543173e-17,4,2,7,4,0,0.00863391367368202,"NHNB"
"65","ec:2.7.1.40","gene","rn:R00200 rn:R02320",386,252,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01806",3838,"irreversible","sao","00620",0,1,0.0118589743589744,12,61,0.782051282051282,0.00526315789473684,3,8.62685016514847e-17,3,2,7,13,0.000946836558356204,0.180324366256043,"NHNB"
"72","ec:1.1.1.28","gene","rn:R00704",580,235,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_02830 / sao:SAOUHSC_02875",3845,"reversible","sao","00620",0,1,0.0676282051282051,9,51,0.653846153846154,0.00429184549356223,4,0.0753375506338346,3,2,7,13,0.243234511499418,0.140042969097212,"NHNB"
"74","ec:3.1.2.6","gene","rn:R01736",753,187,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01644",3847,"irreversible","sao","00620",0,1,0,0,2,0.666666666666667,0.000609756097560976,7,0.0305040500364029,4,2,7,3,0.0348452130556994,0,"NHNB"
"79","ec:6.4.1.1","gene","rn:R00344",160,417,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01064",3852,"irreversible","sao","00620",0,1,0.0318910256410256,11,65,0.619047619047619,0.00432900432900433,5,0.0305040500364029,3,2,7,15,0.0514376480922341,0.146318831857046,"NHNB"
"80","ec:1.1.1.38","gene","rn:R00214",191,440,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01810",3853,"reversible","sao","00620",0,1,0.04375,10,64,0.609523809523809,0.00429184549356223,6,0.0366795698190004,3,2,7,15,0.0676042406699723,0.141435466281429,"NHNB"
"82","ec:2.3.1.54","gene","rn:R00212",296,480,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_00187",3855,"reversible","sao","00620",0,1,0.0586004273504273,20,133,0.443333333333333,0.00434782608695652,4,0.0441053184905401,2,2,7,25,0.0820473338248255,0.997829258303151,"HNB"
"88","ec:1.1.5.4","gene","rn:R01257",161,578,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_02647 / sao:SAOUHSC_02927",3861,"reversible","sao","00620",0,1,0,0,3,0.5,0.000609756097560976,8,0.0136012684541374,4,2,7,4,0.0335707601451459,0,"NHNB"
"93","ec:1.1.1.27","gene","rn:R00703",644,341,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_00206 / sao:SAOUHSC_02922",3864,"reversible","sao","00620",0,1,0.000801282051282051,3,50,0.909090909090909,0.00364963503649635,4,0.128371954492745,3,2,7,11,0.41080372921522,0.0636518488196953,"NHNB"
"96","ec:1.2.3.3","gene","rn:R00207",572,413,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_02849",3867,"irreversible","sao","00620",0,1,0.0276282051282051,5,65,0.619047619047619,0.00393700787401575,4,0.180349547209423,2,2,7,15,0.42476446585153,0.108231335801173,"NHNB"
"97","ec:2.3.1.8","gene","rn:R00230",592,525,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_00574",3868,"reversible","sao","00620",0,1,0.0231410256410256,16,125,0.657894736842105,0.00396825396825397,4,0.120778253156162,3,2,7,20,0.340625564966256,0.900881194098143,"NHNB"
"98","ec:6.2.1.1","gene","rn:R00236",515,630,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01846 / sao:SAOUHSC_02929",3869,"reversible","sao","00620",0,1,0.0378205128205128,19,132,0.571428571428571,0.00396825396825397,4,0.182688275200636,3,2,7,25,0.635001314156831,0.945836388824461,"HNB"
"103","ec:6.2.1.1","gene","rn:R00316",716,630,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01846 / sao:SAOUHSC_02929",3874,"reversible","sao","00620",0,1,0.0378205128205128,19,132,0.571428571428571,0.00396825396825397,4,0.182688275200636,3,2,7,25,0.635001314156831,0.945836388824461,"HNB"
"104","ec:1.2.1.3","gene","rn:R00710",776,642,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_00132 / sao:SAOUHSC_02142 / sao:SAOUHSC_02363",3875,"reversible","sao","00620",0,1,0,3,7,0.7,0.00334448160535117,4,0.0739701814155022,4,2,7,5,0.207449947963349,0.0988760641661091,"NHNB"
"107","ec:1.2.1.10","gene","rn:R00228",644,686,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_00113",3878,"reversible","sao","00620",0,1,0.0634615384615385,11,122,0.642105263157895,0.00359712230215827,4,0.227613881942228,3,2,7,20,0.667530990444037,0.710266992581649,"NHNB"
"109","ec:2.3.1.9","gene","rn:R00238",348,780,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_00336 / sao:SAOUHSC_00558",3879,"irreversible","sao","00620",0,1,0,9,101,0.841666666666667,0.00352112676056338,4,0.228768517956945,3,2,7,16,0.712892613535931,0.607275960848946,"NHNB"
"110","ec:2.3.3.13","gene","rn:R01213",465,745,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_00914 / sao:SAOUHSC_02285",3880,"irreversible","sao","00620",0,1,0,7,101,0.841666666666667,0.00344827586206897,4,0.321396513688178,3,2,7,16,0.846086227110137,0.485042553165433,"NHNB"
"116","ec:6.4.1.2","gene","rn:R00742",465,819,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01623 / sao:SAOUHSC_01624 / sao:SAOUHSC_01709 / sao:SAOUHSC_01710 / sao:SAOUHSC_01808 / sao:SAOUHSC_01809",3883,"irreversible","sao","00620",0,1,0,1,61,0.924242424242424,0.00324675324675325,4,0.451529432167566,3,2,7,12,0.952470432246543,0.0722346043269194,"NHNB"
"123","ec:1.2.4.1","gene","rn:R00014",405,397,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01040 / sao:SAOUHSC_01041",3886,"irreversible","sao","00620",0,1,0.184903846153846,2,55,0.604395604395604,0.004,1,0.4259441267476,3,2,7,14,0.228208875814997,0.00765852994297323,"NHNB"
"124","ec:2.3.1.12","gene","rn:R02569",406,529,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01042",3887,"reversible","sao","00620",0,1,0.321314102564103,4,126,0.6,0.00363636363636364,4,1,3,2,7,21,1,0.0334999009677008,"HNB"
"125","ec:1.8.1.4","gene","rn:R07618",367,495,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01043 / sao:SAOUHSC_01614",3888,"reversible","sao","00620",0,1,0,2,2,0.666666666666667,0.00357142857142857,1,0.202449175608739,3,2,7,3,0.00367376049105287,0.0329691556967747,"NHNB"
"129","ec:2.7.2.1","gene","rn:R00315",716,446,"rectangle",46,17,"#BFFFBF","sao:SAOUHSC_01820",3891,"reversible","sao","00620",0,1,0,0,10,0.476190476190476,0.000609756097560976,4,0.17985886309398,3,2,7,7,0.350643764629505,0,"NHNB"
