"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"28","ec:1.8.1.4","gene","rn:R07618",467,623,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG7430",59,"reversible","dme","00020",0,1,0.139372822299652,6,8,0.380952380952381,0.00110619469026549,1,9.16172068585621e-17,4,4,7,7,0.000513495716532022,0.0685628613807452,"NHNB"
"29","ec:1.2.4.2","gene","rn:R00621",661,579,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG11661 / dme:Dmel_CG33791",60,"irreversible","dme","00020",0,1,0.029616724738676,6,6,0.214285714285714,0.000643500643500644,2,0,4,4,7,8,0.0117310043793206,3.57663114414492e-16,"NHNB"
"30","ec:1.2.4.2","gene","rn:R03316",530,580,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG11661 / dme:Dmel_CG33791",61,"irreversible","dme","00020",0,1,0.029616724738676,6,6,0.214285714285714,0.000643500643500644,2,0,4,4,7,8,0.0117310043793206,3.57663114414492e-16,"NHNB"
"31","ec:2.3.1.61","gene","rn:R02570",403,579,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG5214",62,"reversible","dme","00020",0,1,0.216608594657375,3,2,0.0952380952380952,0.00114155251141553,3,0,4,4,7,7,0,0.00313855212334319,"NHNB"
"32","ec:6.2.1.5","gene","rn:R00405",260,579,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG10622 / dme:Dmel_CG1065 / dme:Dmel_CG11963 / dme:Dmel_CG6255",63,"reversible","dme","00020",0,1,0.0429732868757259,1,0,0,0.00116686114352392,4,0,4,4,7,8,5.50039383908819e-17,1.69545136765206e-16,"NHNB"
"33","ec:6.2.1.4","gene","rn:R00432 rn:R00727",260,560,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG10622 / dme:Dmel_CG1065 / dme:Dmel_CG11963 / dme:Dmel_CG6255",64,"reversible","dme","00020",0,1,0.0429732868757259,1,0,0,0.00116686114352392,4,0,4,4,7,8,5.50039383908819e-17,1.69545136765206e-16,"NHNB"
"34","ec:1.1.1.42","gene","rn:R00268",718,510,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG7176",65,"reversible","dme","00020",0,1,0.0116144018583043,5,30,0.545454545454545,0.0006265664160401,2,0,4,4,7,16,1.10007876781764e-16,4.33149262355055e-16,"HNB"
"35","ec:1.1.1.41","gene","rn:R00709",766,463,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG12233 / dme:Dmel_CG32026 / dme:Dmel_CG3483 / dme:Dmel_CG5028 / dme:Dmel_CG6439",66,"reversible","dme","00020",0,1,0,1,6,0.285714285714286,0.000625,2,0,4,4,7,8,2.81777462285579e-16,1.69545136765206e-16,"NHNB"
"36","ec:1.1.1.42","gene","rn:R01899",718,405,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG7176",67,"reversible","dme","00020",0,1,0.0116144018583043,5,30,0.545454545454545,0.0006265664160401,2,0,4,4,7,16,1.10007876781764e-16,4.33149262355055e-16,"HNB"
"37","ec:2.3.3.8","gene","rn:R00352",436,350,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG8322",68,"reversible","dme","00020",0,1,0.0266163375919473,7,14,0.212121212121212,0.000789889415481833,5,0,4,4,7,12,0.710566928328965,0.509113343137869,"HNB"
"38","ec:4.2.1.2","gene","rn:R01082",191,441,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG31874 / dme:Dmel_CG4094 / dme:Dmel_CG4095 / dme:Dmel_CG6140",69,"reversible","dme","00020",0,1,0.0110336817653891,7,0,0,0.00223713646532438,4,0,4,4,7,11,0.654436436104678,0,"NHNB"
"39","ec:4.2.1.3","gene","rn:R01900",670,350,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG4706 / dme:Dmel_CG4900 / dme:Dmel_CG6342 / dme:Dmel_CG9244",70,"reversible","dme","00020",0,1,0.00696864111498258,6,5,0.138888888888889,0.000643500643500644,2,0,4,4,7,9,0.249886741392364,4.71044573473673e-16,"NHNB"
"40","ec:4.2.1.3","gene","rn:R01325",571,350,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG4706 / dme:Dmel_CG4900 / dme:Dmel_CG6342 / dme:Dmel_CG9244",71,"reversible","dme","00020",0,1,0.00696864111498258,6,5,0.138888888888889,0.000643500643500644,2,0,4,4,7,9,0.249886741392364,4.71044573473673e-16,"NHNB"
"41","ec:2.3.3.1","gene","rn:R00351",436,331,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG14740 / dme:Dmel_CG3861",72,"reversible","dme","00020",0,1,0.0266163375919473,7,14,0.212121212121212,0.000789889415481833,5,0,4,4,7,12,0.710566928328965,0.509113343137869,"HNB"
"42","ec:1.1.1.37","gene","rn:R00342",253,349,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG10748 / dme:Dmel_CG10749 / dme:Dmel_CG5362 / dme:Dmel_CG7998",73,"reversible","dme","00020",0,1,0,10,11,0.244444444444444,0.00427350427350427,5,0,4,4,7,10,0,1,"NHNB"
"43","ec:6.4.1.1","gene","rn:R00344",736,278,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG1516",74,"irreversible","dme","00020",0,1,0.0133565621370499,2,29,0.439393939393939,0.000580720092915215,5,1,4,4,7,12,1,0.247359419210616,"HNB"
"75","ec:1.2.4.1","gene","rn:R00014",686,241,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG11876 / dme:Dmel_CG7010 / dme:Dmel_CG7024",75,"irreversible","dme","00020",0,1,0.00667828106852497,4,8,0.8,0.000625782227784731,1,1,4,4,7,9,0.163024823390032,0.194929697725762,"NHNB"
"77","ec:1.2.4.1","gene","rn:R03270",582,241,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG11876 / dme:Dmel_CG7010 / dme:Dmel_CG7024",76,"irreversible","dme","00020",0,1,0.00667828106852497,4,8,0.8,0.000625782227784731,1,1,4,4,7,9,0.163024823390032,0.194929697725762,"NHNB"
